repository,project_name,category,scorecard_aggregate,scorecard_binary_artifacts,scorecard_branch_protection,scorecard_ci_tests,scorecard_cii_best_practices,scorecard_code_review,scorecard_contributors,scorecard_dangerous_workflow,scorecard_dependency_update_tool,scorecard_fuzzing,scorecard_license,scorecard_maintained,scorecard_packaging,scorecard_pinned_dependencies,scorecard_sast,scorecard_security_policy,scorecard_signed_releases,scorecard_token_permissions,scorecard_vulnerabilities,criticality_score,repo_language,repo_license,repo_stars,repo_created_at,repo_updated_at,criticality_created_since,criticality_updated_since,criticality_contributor_count,criticality_org_count,criticality_commit_frequency,criticality_recent_release_count,criticality_updated_issues_count,criticality_closed_issues_count,criticality_issue_comment_frequency,criticality_github_mention_count,repo_name,repo_owner,repo_project,has_scorecard,has_criticality,has_both,scorecard_category,criticality_category,risk_assessment
https://github.com/python-windrose/windrose,windrose,Other,5.8,10.0,3.0,10.0,0.0,10.0,10.0,10.0,10.0,0.0,9.0,9.0,10.0,1.0,0.0,0.0,,0.0,3.0,0.39824,Python,Other,348.0,2015-06-16T18:42:14Z,2025-09-05T10:30:02Z,125.0,0.0,25.0,6.0,0.6,1.0,0.0,0.0,0.0,16.0,python-windrose/windrose,python-windrose,windrose,True,True,True,Fair (4-6),Low (0.2-0.4),Standard
https://github.com/qpv-research-group/rayflare,rayflare,Other,3.6,10.0,6.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,9.0,0.0,,0.0,0.0,0.0,,0.0,10.0,0.30719,Python,Other,43.0,2019-02-10T23:40:58Z,2025-06-19T02:21:48Z,80.0,3.0,5.0,1.0,0.02,1.0,0.0,0.0,0.0,25.0,qpv-research-group/rayflare,qpv-research-group,rayflare,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/qpv-research-group/solcore5,solcore5,Other,3.0,10.0,2.0,3.0,0.0,0.0,10.0,10.0,0.0,0.0,9.0,0.0,10.0,0.0,0.0,0.0,,0.0,0.0,0.37107,Python,Other,141.0,2017-09-05T06:31:11Z,2025-07-02T07:44:24Z,98.0,3.0,26.0,4.0,0.21,1.0,0.0,0.0,0.0,10.0,qpv-research-group/solcore5,qpv-research-group,solcore5,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/qpv-research-group/solcore5,solcore5,Other,3.0,10.0,2.0,3.0,0.0,0.0,10.0,10.0,0.0,0.0,9.0,0.0,10.0,0.0,0.0,0.0,,0.0,0.0,0.37107,Python,Other,141.0,2017-09-05T06:31:11Z,2025-07-02T07:44:24Z,98.0,3.0,26.0,4.0,0.21,1.0,0.0,0.0,0.0,10.0,qpv-research-group/solcore5,qpv-research-group,solcore5,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/quintel/etengine,Energy Transition Engine,Other,5.6,10.0,3.0,9.0,0.0,5.0,10.0,10.0,10.0,0.0,10.0,10.0,,0.0,0.0,0.0,,0.0,8.0,0.44472,Ruby,MIT License,14.0,2011-05-03T08:55:40Z,2025-10-03T13:31:33Z,175.0,0.0,54.0,4.0,3.42,1.0,0.0,0.0,0.0,125.0,quintel/etengine,quintel,etengine,True,True,True,Fair (4-6),Medium (0.4-0.6),Standard
https://github.com/quintel/etmodel,Energy Transition Model (ETM),Modeling,5.1,10.0,1.0,10.0,0.0,4.0,10.0,10.0,10.0,0.0,10.0,10.0,,0.0,0.0,0.0,,0.0,4.0,0.49985,Ruby,MIT License,39.0,2011-05-03T08:55:13Z,2025-10-02T09:24:47Z,175.0,0.0,70.0,5.0,5.56,9.0,0.0,0.0,0.0,318.0,quintel/etmodel,quintel,etmodel,True,True,True,Fair (4-6),Medium (0.4-0.6),Standard
https://github.com/reegis/deflex,deflex,Other,2.6,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,0.0,,0.0,0.0,0.0,,0.0,2.0,0.31749,Python,MIT License,12.0,2018-01-29T14:07:48Z,2022-06-22T19:47:21Z,93.0,40.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,57.0,reegis/deflex,reegis,deflex,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/renewables-ninja/gsee,GSEE,Simulation,3.5,10.0,6.0,,0.0,0.0,10.0,,0.0,0.0,10.0,0.0,,,0.0,0.0,,,9.0,0.27198,Python,"BSD 3-Clause ""New"" or ""Revised"" License",141.0,2016-09-01T11:36:18Z,2025-05-05T13:01:48Z,110.0,5.0,3.0,1.0,0.17,0.0,0.0,0.0,0.0,4.0,renewables-ninja/gsee,renewables-ninja,gsee,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/richard-weinhold/pomato,POMATO,Other,3.3,10.0,3.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,9.0,10.0,,0.0,0.0,0.0,,0.0,0.0,0.33951,Python,Other,88.0,2018-11-07T19:23:12Z,2025-08-12T11:48:02Z,84.0,1.0,4.0,2.0,0.25,0.0,1.0,0.0,2.0,8.0,richard-weinhold/pomato,richard-weinhold,pomato,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/rl-institut/multi-vector-simulator,MVS,Other,4.1,10.0,8.0,0.0,0.0,2.0,10.0,10.0,0.0,0.0,10.0,0.0,,0.0,0.0,0.0,,0.0,10.0,0.38426,Python,GNU General Public License v2.0,23.0,2019-07-29T14:57:11Z,2024-05-03T09:43:28Z,75.0,17.0,19.0,5.0,0.0,3.0,0.0,0.0,0.0,26.0,rl-institut/multi-vector-simulator,rl-institut,multi-vector-simulator,True,True,True,Fair (4-6),Low (0.2-0.4),Standard
https://github.com/rlogiacco/BatterySense,BatterySense,Batteries,3.3,10.0,0.0,0.0,0.0,1.0,10.0,10.0,0.0,0.0,10.0,0.0,,0.0,0.0,0.0,,0.0,10.0,0.32825,C++,GNU Lesser General Public License v3.0,434.0,2015-03-03T23:32:50Z,2024-01-27T14:35:22Z,128.0,20.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,rlogiacco/BatterySense,rlogiacco,BatterySense,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/robinhenry/gym-anm,Gym-ANM,Other,3.7,10.0,0.0,1.0,0.0,0.0,3.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,,0.0,3.0,0.34839,Python,MIT License,163.0,2019-07-17T23:19:13Z,2024-11-14T09:43:57Z,75.0,10.0,3.0,2.0,0.15,2.0,1.0,1.0,1.0,21.0,robinhenry/gym-anm,robinhenry,gym-anm,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/ropensci/eia,EIA,Other,3.8,10.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,9.0,0.0,,0.0,0.0,0.0,,0.0,10.0,0.36549,R,Other,47.0,2019-06-26T17:24:27Z,2024-07-19T21:54:03Z,76.0,14.0,9.0,3.0,0.0,1.0,1.0,1.0,1.0,13.0,ropensci/eia,ropensci,eia,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/rte-antares-rpackage/antaresRead,antaresRead,Other,4.8,10.0,6.0,10.0,2.0,3.0,10.0,10.0,0.0,0.0,9.0,7.0,,0.0,0.0,0.0,,0.0,10.0,0.39643,R,,13.0,2016-03-07T15:34:05Z,2025-09-23T13:32:45Z,116.0,0.0,28.0,4.0,0.62,2.0,0.0,0.0,0.0,21.0,rte-antares-rpackage/antaresRead,rte-antares-rpackage,antaresRead,True,True,True,Fair (4-6),Low (0.2-0.4),Standard
https://github.com/rte-antares-rpackage/antaresViz,antaresViz,Other,4.7,10.0,6.0,2.0,0.0,1.0,10.0,10.0,0.0,0.0,10.0,0.0,,0.0,0.0,0.0,,10.0,10.0,0.40188,R,GNU General Public License v3.0,21.0,2016-05-04T15:07:23Z,2025-01-03T15:15:41Z,114.0,9.0,16.0,5.0,0.04,1.0,0.0,0.0,0.0,114.0,rte-antares-rpackage/antaresViz,rte-antares-rpackage,antaresViz,True,True,True,Fair (4-6),Medium (0.4-0.6),Standard
https://github.com/rte-france/Grid2Op,Grid2Op,Other,5.4,8.0,1.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,,1.0,10.0,10.0,,0.0,10.0,0.41256,Python,Mozilla Public License 2.0,375.0,2019-10-10T17:04:46Z,2025-08-28T12:34:04Z,72.0,1.0,32.0,5.0,7.08,6.0,0.0,0.0,0.0,5.0,rte-france/Grid2Op,rte-france,Grid2Op,True,True,True,Fair (4-6),Medium (0.4-0.6),Standard
https://github.com/rwl/PYPOWER,PYPOWER,Simulation,5.0,10.0,0.0,0.0,0.0,1.0,10.0,10.0,10.0,0.0,9.0,4.0,10.0,2.0,0.0,0.0,,10.0,2.0,0.35183,Python,Other,378.0,2009-05-22T12:14:47Z,2025-07-10T17:16:00Z,199.0,2.0,22.0,4.0,0.13,1.0,0.0,0.0,0.0,2.0,rwl/PYPOWER,rwl,PYPOWER,True,True,True,Fair (4-6),Low (0.2-0.4),Standard
https://github.com/rwl/PYPOWER,PYPOWER,Simulation,5.0,10.0,0.0,0.0,0.0,1.0,10.0,10.0,10.0,0.0,9.0,4.0,10.0,2.0,0.0,0.0,,10.0,2.0,0.35183,Python,Other,378.0,2009-05-22T12:14:47Z,2025-07-10T17:16:00Z,199.0,2.0,22.0,4.0,0.13,1.0,0.0,0.0,0.0,2.0,rwl/PYPOWER,rwl,PYPOWER,True,True,True,Fair (4-6),Low (0.2-0.4),Standard
https://github.com/sandialabs/hyram,The Hydrogen Risk Assessment Models,Other,2.4,10.0,0.0,,0.0,0.0,0.0,,0.0,0.0,10.0,1.0,,,0.0,0.0,,,7.0,0.30021,Python,GNU General Public License v3.0,49.0,2019-05-07T16:06:52Z,2025-09-12T13:55:56Z,78.0,0.0,2.0,1.0,0.04,1.0,1.0,1.0,2.0,1.0,sandialabs/hyram,sandialabs,hyram,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/signals-dev/GreenGuard,GreenGuard,Other,3.7,10.0,6.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,0.0,,0.0,0.0,0.0,,0.0,10.0,0.28045,Jupyter Notebook,MIT License,54.0,2018-09-27T14:29:19Z,2023-07-31T15:36:01Z,85.0,26.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,signals-dev/GreenGuard,signals-dev,GreenGuard,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/slacgismo/StatisticalClearSky,StatisticalClearSky,Other,3.7,10.0,6.0,0.0,0.0,1.0,10.0,10.0,0.0,0.0,10.0,0.0,,0.0,0.0,0.0,,0.0,9.0,0.30884,Jupyter Notebook,"BSD 2-Clause ""Simplified"" License",31.0,2018-01-15T01:38:46Z,2022-06-23T21:50:25Z,93.0,39.0,9.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,slacgismo/StatisticalClearSky,slacgismo,StatisticalClearSky,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/slacgismo/TESS,Transactive Energy Service System,Other,2.3,0.0,6.0,0.0,0.0,2.0,0.0,,10.0,0.0,10.0,0.0,,,0.0,0.0,,,0.0,0.26496,Python,GNU General Public License v3.0,13.0,2019-07-16T13:50:17Z,2022-04-13T19:14:59Z,75.0,42.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,slacgismo/TESS,slacgismo,TESS,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/slacgismo/gridlabd,GridLAB-D,Other,5.0,10.0,6.0,0.0,0.0,6.0,10.0,10.0,10.0,0.0,10.0,0.0,,0.0,0.0,0.0,,0.0,10.0,0.34457,C++,"BSD 3-Clause ""New"" or ""Revised"" License",34.0,2008-12-22T22:38:56Z,2023-06-26T23:01:49Z,204.0,27.0,66.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,slacgismo/gridlabd,slacgismo,gridlabd,True,True,True,Fair (4-6),Low (0.2-0.4),Standard
https://github.com/slacgismo/pv-system-profiler,pv-system-profiler,Other,1.8,10.0,0.0,0.0,0.0,0.0,10.0,,0.0,0.0,10.0,0.0,,,0.0,0.0,,,0.0,0.29692,Jupyter Notebook,"BSD 2-Clause ""Simplified"" License",9.0,2019-04-23T18:33:36Z,2021-10-13T19:41:56Z,78.0,48.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,slacgismo/pv-system-profiler,slacgismo,pv-system-profiler,True,True,True,Very Poor (0-2),Low (0.2-0.4),Standard
https://github.com/slacgismo/pv-system-profiler,pv-system-profiler,Other,1.8,10.0,0.0,0.0,0.0,0.0,10.0,,0.0,0.0,10.0,0.0,,,0.0,0.0,,,0.0,0.29692,Jupyter Notebook,"BSD 2-Clause ""Simplified"" License",9.0,2019-04-23T18:33:36Z,2021-10-13T19:41:56Z,78.0,48.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,slacgismo/pv-system-profiler,slacgismo,pv-system-profiler,True,True,True,Very Poor (0-2),Low (0.2-0.4),Standard
https://github.com/slacgismo/solar-data-tools,solar-data-tools,Other,5.3,10.0,6.0,10.0,0.0,3.0,10.0,10.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,,0.0,10.0,0.37164,Jupyter Notebook,"BSD 2-Clause ""Simplified"" License",84.0,2019-02-17T00:28:25Z,2025-09-25T18:17:13Z,80.0,0.0,24.0,4.0,3.75,8.0,0.0,0.0,0.0,0.0,slacgismo/solar-data-tools,slacgismo,solar-data-tools,True,True,True,Fair (4-6),Low (0.2-0.4),Standard
https://github.com/sogno-platform/covee,CoVee,Control,2.9,10.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,,0.0,0.0,4.0,,,10.0,0.21299,Python,Mozilla Public License 2.0,0.0,2020-09-28T15:09:48Z,2022-06-29T07:07:04Z,61.0,39.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sogno-platform/covee,sogno-platform,covee,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/sogno-platform/dpsim,DPsim,Simulation,6.9,10.0,8.0,10.0,2.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,4.0,4.0,,0.0,6.0,0.42859,C++,Mozilla Public License 2.0,92.0,2016-11-14T14:22:43Z,2025-09-02T20:15:16Z,108.0,1.0,37.0,4.0,4.4,0.0,0.0,0.0,0.0,140.0,sogno-platform/dpsim,sogno-platform,dpsim,True,True,True,Good (6-8),Medium (0.4-0.6),Standard
https://github.com/sogno-platform/dpsim,DPsim,Simulation,6.9,10.0,8.0,10.0,2.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,4.0,4.0,,0.0,6.0,0.42859,C++,Mozilla Public License 2.0,92.0,2016-11-14T14:22:43Z,2025-09-02T20:15:16Z,108.0,1.0,37.0,4.0,4.4,0.0,0.0,0.0,0.0,140.0,sogno-platform/dpsim,sogno-platform,dpsim,True,True,True,Good (6-8),Medium (0.4-0.6),Standard
https://github.com/sogno-platform/libcimpp,libcimpp,Other,5.2,10.0,3.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,10.0,10.0,,0.0,0.0,4.0,0.0,0.0,10.0,0.34346,C++,Apache License 2.0,27.0,2016-04-28T13:02:31Z,2025-07-26T17:44:16Z,114.0,2.0,16.0,3.0,1.38,1.0,0.0,1.0,0.0,1.0,sogno-platform/libcimpp,sogno-platform,libcimpp,True,True,True,Fair (4-6),Low (0.2-0.4),Standard
https://github.com/sogno-platform/pintura,Pintura,Other,4.2,10.0,3.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,10.0,0.0,,0.0,0.0,4.0,0.0,0.0,10.0,0.28246,JavaScript,Mozilla Public License 2.0,14.0,2017-08-04T13:46:17Z,2024-04-19T18:39:21Z,99.0,17.0,9.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,sogno-platform/pintura,sogno-platform,pintura,True,True,True,Fair (4-6),Low (0.2-0.4),Standard
https://github.com/sogno-platform/proloaf,ProLoaF,Forecasting,2.9,10.0,1.0,,0.0,0.0,10.0,10.0,0.0,0.0,10.0,1.0,,1.0,0.0,4.0,,0.0,0.0,0.34351,Jupyter Notebook,Apache License 2.0,16.0,2020-04-15T10:46:16Z,2025-07-07T11:40:17Z,66.0,2.0,18.0,2.0,2.67,1.0,1.0,0.0,1.0,0.0,sogno-platform/proloaf,sogno-platform,proloaf,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/squishykid/solax,solax,Other,4.7,10.0,3.0,3.0,0.0,9.0,3.0,10.0,0.0,0.0,10.0,4.0,10.0,0.0,0.0,0.0,,0.0,10.0,0.40656,Python,MIT License,115.0,2019-04-09T04:14:24Z,2025-09-13T15:47:48Z,79.0,0.0,30.0,6.0,0.23,1.0,0.0,0.0,0.0,51.0,squishykid/solax,squishykid,solax,True,True,True,Fair (4-6),Medium (0.4-0.6),Standard
https://github.com/switch-model/switch,Switch,Optimization,2.8,10.0,0.0,0.0,0.0,0.0,10.0,,0.0,0.0,9.0,0.0,,,0.0,0.0,,,10.0,0.39735,Python,Other,145.0,2015-04-08T00:59:34Z,2025-03-30T02:07:04Z,127.0,6.0,16.0,4.0,0.02,1.0,0.0,0.0,0.0,126.0,switch-model/switch,switch-model,switch,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/systemcatch/eiapy,eiapy,Other,2.5,10.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,,,0.0,0.0,,,10.0,0.2367,Python,MIT License,24.0,2018-04-02T14:08:18Z,2022-02-18T10:13:29Z,91.0,44.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,systemcatch/eiapy,systemcatch,eiapy,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/tdcosim/SolarPV-DER-simulation-tool,SolarPV-DER-simulation-tool,Other,2.2,10.0,3.0,0.0,0.0,0.0,10.0,,0.0,0.0,9.0,0.0,,0.0,0.0,0.0,,,3.0,0.25141,Python,Other,40.0,2019-03-19T21:59:40Z,2023-09-29T01:15:58Z,79.0,24.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,tdcosim/SolarPV-DER-simulation-tool,tdcosim,SolarPV-DER-simulation-tool,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/tdcosim/SolarPV-DER-simulation-utility,SolarPV-DER-simulation-utility,Other,2.2,10.0,3.0,0.0,0.0,0.0,10.0,,0.0,0.0,9.0,0.0,,0.0,0.0,0.0,,,3.0,0.25141,Python,Other,40.0,2019-03-19T21:59:40Z,2023-09-29T01:15:58Z,79.0,24.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,tdcosim/SolarPV-DER-simulation-utility,tdcosim,SolarPV-DER-simulation-utility,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/thomastu/pyEIA,pyEIA,Other,3.4,10.0,3.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,,0.0,7.0,0.0,,0.0,1.0,0.23262,Python,,29.0,2015-05-11T01:43:04Z,2022-01-26T23:22:08Z,126.0,44.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,thomastu/pyEIA,thomastu,pyEIA,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/tmrowco/electricitymap-contrib,electricitymap-contrib,Other,6.1,9.0,8.0,10.0,0.0,8.0,10.0,10.0,10.0,0.0,10.0,10.0,,0.0,10.0,0.0,,0.0,0.0,0.50115,Python,GNU Affero General Public License v3.0,3888.0,2016-05-21T16:36:17Z,2025-10-03T12:43:53Z,114.0,0.0,429.0,2.0,17.15,120.0,0.0,0.0,0.0,21.0,tmrowco/electricitymap-contrib,tmrowco,electricitymap-contrib,True,True,True,Good (6-8),Medium (0.4-0.6),Standard
https://github.com/transportenergy/database,Tools for the iTEM databases,Other,5.5,10.0,4.0,10.0,0.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,,0.0,0.0,0.0,,0.0,10.0,0.36688,Python,GNU General Public License v3.0,24.0,2017-05-15T18:45:15Z,2025-09-02T14:28:32Z,102.0,1.0,7.0,5.0,0.92,2.0,0.0,0.0,0.0,12.0,transportenergy/database,transportenergy,database,True,True,True,Fair (4-6),Low (0.2-0.4),Standard
https://github.com/tum-ens/dhmin,dhmin,Optimization,2.6,10.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,10.0,0.0,,,0.0,0.0,,,10.0,0.20122,Python,GNU General Public License v3.0,14.0,2015-12-16T16:14:40Z,2017-09-27T11:48:42Z,119.0,97.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,tum-ens/dhmin,tum-ens,dhmin,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/tum-ens/pyGRETA,pyGRETA,Other,2.6,10.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,10.0,0.0,,,0.0,0.0,,,10.0,0.28668,Python,GNU General Public License v3.0,44.0,2019-03-08T17:08:33Z,2022-03-23T10:38:57Z,80.0,43.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,tum-ens/pyGRETA,tum-ens,pyGRETA,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/tum-ens/rivus,rivus,Optimization,3.8,10.0,0.0,0.0,0.0,10.0,6.0,,0.0,0.0,10.0,0.0,,,0.0,0.0,,,10.0,0.23798,Python,GNU General Public License v3.0,17.0,2013-08-27T16:27:59Z,2017-10-11T10:52:14Z,147.0,97.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,tum-ens/rivus,tum-ens,rivus,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/tum-ens/urbs,urbs,Optimization,3.7,10.0,6.0,0.0,0.0,2.0,10.0,,0.0,0.0,10.0,0.0,,,0.0,0.0,,,10.0,0.39944,Python,GNU General Public License v3.0,196.0,2014-01-24T12:47:32Z,2024-12-09T09:35:17Z,142.0,9.0,25.0,4.0,0.02,1.0,0.0,0.0,0.0,78.0,tum-ens/urbs,tum-ens,urbs,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/tum-ewk/ficus,ficus,Optimization,2.6,10.0,0.0,,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,,,0.0,0.0,,,10.0,0.17691,Python,GNU General Public License v3.0,12.0,2015-09-07T14:14:57Z,2018-01-31T21:02:39Z,122.0,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tum-ewk/ficus,tum-ewk,ficus,True,True,True,Poor (2-4),Very Low (0-0.2),Low Priority
https://github.com/turbinesFoam/turbinesFoam,turbinesFoam,Other,3.4,10.0,3.0,4.0,0.0,0.0,10.0,10.0,0.0,0.0,9.0,1.0,10.0,1.0,0.0,0.0,,0.0,2.0,0.36132,C++,Other,138.0,2014-06-01T03:51:44Z,2025-01-13T17:25:34Z,138.0,8.0,8.0,4.0,0.1,2.0,0.0,0.0,0.0,17.0,turbinesFoam/turbinesFoam,turbinesFoam,turbinesFoam,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/upb-lea/gym-electric-motor,Gym Electric Motor,Other,3.7,10.0,3.0,6.0,0.0,6.0,10.0,10.0,0.0,0.0,10.0,1.0,,0.0,0.0,0.0,,0.0,4.0,0.37379,Python,MIT License,367.0,2019-10-21T14:04:01Z,2024-11-19T17:28:15Z,72.0,10.0,20.0,4.0,0.38,2.0,0.0,0.0,0.0,18.0,upb-lea/gym-electric-motor,upb-lea,gym-electric-motor,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/upb-lea/openmodelica-microgrid-gym,openmodelica-microgrid-gym,Other,2.8,10.0,3.0,0.0,0.0,1.0,10.0,10.0,0.0,0.0,10.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.31017,Modelica,GNU General Public License v3.0,209.0,2020-02-07T16:36:27Z,2022-02-24T12:41:07Z,68.0,43.0,11.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,upb-lea/openmodelica-microgrid-gym,upb-lea,openmodelica-microgrid-gym,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/upb-lea/openmodelica-microgrid-gym,openmodelica-microgrid-gym,Other,2.8,10.0,3.0,0.0,0.0,1.0,10.0,10.0,0.0,0.0,10.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.31017,Modelica,GNU General Public License v3.0,209.0,2020-02-07T16:36:27Z,2022-02-24T12:41:07Z,68.0,43.0,11.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,upb-lea/openmodelica-microgrid-gym,upb-lea,openmodelica-microgrid-gym,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/volkszaehler/mbmd,ModBus Measurement Daemon,Other,4.0,10.0,0.0,4.0,0.0,5.0,10.0,10.0,10.0,0.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0,7.0,0.32738,Go,"BSD 3-Clause ""New"" or ""Revised"" License",266.0,2015-11-05T12:31:15Z,2025-08-08T16:10:51Z,120.0,1.0,36.0,1.0,0.23,2.0,0.0,0.0,0.0,1.0,volkszaehler/mbmd,volkszaehler,mbmd,True,True,True,Fair (4-6),Low (0.2-0.4),Standard
https://github.com/waiwera/waiwera,waiwera,Other,4.8,10.0,6.0,,0.0,0.0,3.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,,0.0,10.0,0.33234,Fortran,GNU Lesser General Public License v3.0,51.0,2013-12-11T03:12:19Z,2025-04-13T23:41:04Z,143.0,5.0,8.0,2.0,0.79,1.0,0.0,0.0,0.0,8.0,waiwera/waiwera,waiwera,waiwera,True,True,True,Fair (4-6),Low (0.2-0.4),Standard
https://github.com/waiwera/waiwera,waiwera,Other,4.8,10.0,6.0,,0.0,0.0,3.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,,0.0,10.0,0.33234,Fortran,GNU Lesser General Public License v3.0,51.0,2013-12-11T03:12:19Z,2025-04-13T23:41:04Z,143.0,5.0,8.0,2.0,0.79,1.0,0.0,0.0,0.0,8.0,waiwera/waiwera,waiwera,waiwera,True,True,True,Fair (4-6),Low (0.2-0.4),Standard
